index,pos,driver,gap,time_remaining
118,20,Kimi,- -,00:01:19
119,1,Lewis,1:25.284,00:01:16
119,2,Valtteri,+0.116,00:01:16
119,3,Daniel,+1.013,00:01:16
119,4,Nico,+1.132,00:01:16
119,5,Max,+1.148,00:01:16
119,6,Alexander,+1.489,00:01:16
119,7,Charles,+1.525,00:01:16
119,8,Lance,+1.612,00:01:16
119,9,Pierre,+1.872,00:01:16
119,10,Lando,+1.966,00:01:16
119,11,Esteban,- -,00:01:16
119,12,Sebastian,- -,00:01:16
119,13,Carlos,- -,00:01:16
119,14,Romain,- -,00:01:16
119,15,George,- -,00:01:16
119,16,Daniil,- -,00:01:16
119,17,Kevin,- -,00:01:16
119,18,Nicholas,- -,00:01:16
119,19,Antonio,- -,00:01:16
119,20,Kimi,- -,00:01:16
120,1,Lewis,1:25.284,00:01:12
120,2,Valtteri,+0.116,00:01:12
120,3,Daniel,+1.013,00:01:12
120,4,Nico,+1.132,00:01:12
120,5,Max,+1.148,00:01:12
120,6,Alexander,+1.489,00:01:12
120,7,Charles,+1.525,00:01:12
120,8,Lance,+1.612,00:01:12
120,9,Pierre,+1.872,00:01:12
120,10,Lando,+1.966,00:01:12
120,11,Esteban,- -,00:01:12
120,12,Sebastian,- -,00:01:12
120,13,Carlos,- -,00:01:12
120,14,Romain,- -,00:01:12
120,15,George,- -,00:01:12
120,16,Daniil,- -,00:01:12
120,17,Kevin,- -,00:01:12
120,18,Nicholas,- -,00:01:12
120,19,Antonio,- -,00:01:12
120,20,Kimi,- -,00:01:12
121,1,Lewis,1:25.284,00:01:09
121,2,Valtteri,+0.116,00:01:09
121,3,Daniel,+1.013,00:01:09
121,4,Nico,+1.132,00:01:09
121,5,Max,+1.148,00:01:09
121,6,Alexander,+1.489,00:01:09
121,7,Charles,+1.525,00:01:09
121,8,Lance,+1.612,00:01:09
121,9,Pierre,+1.872,00:01:09
121,10,Lando,+1.966,00:01:09
121,11,Esteban,- -,00:01:09
121,12,Sebastian,- -,00:01:09
121,13,Carlos,- -,00:01:09
121,14,Romain,- -,00:01:09
121,15,George,- -,00:01:09
121,16,Daniil,- -,00:01:09
121,17,Kevin,- -,00:01:09
121,18,Nicholas,- -,00:01:09
121,19,Antonio,- -,00:01:09
121,20,Kimi,- -,00:01:09
122,1,Lewis,1:25.284,00:01:06
122,2,Valtteri,+0.116,00:01:06
122,3,Daniel,+1.013,00:01:06
122,4,Nico,+1.132,00:01:06
122,5,Max,+1.148,00:01:06
122,6,Alexander,+1.489,00:01:06
122,7,Charles,+1.525,00:01:06
122,8,Lance,+1.612,00:01:06
122,9,Pierre,+1.872,00:01:06
122,10,Lando,+1.966,00:01:06
122,11,Esteban,- -,00:01:06
122,12,Sebastian,- -,00:01:06
122,13,Carlos,- -,00:01:06
122,14,Romain,- -,00:01:06
122,15,George,- -,00:01:06
122,16,Daniil,- -,00:01:06
122,17,Kevin,- -,00:01:06
122,18,Nicholas,- -,00:01:06
122,19,Antonio,- -,00:01:06
122,20,Kimi,- -,00:01:06
123,1,Lewis,1:25.284,00:01:03
123,2,Valtteri,+0.116,00:01:03
123,3,Daniel,+1.013,00:01:03
123,4,Nico,+1.132,00:01:03
123,5,Max,+1.148,00:01:03
123,6,Alexander,+1.489,00:01:03
123,7,Charles,+1.525,00:01:03
123,8,Lance,+1.612,00:01:03
123,9,Pierre,+1.872,00:01:03
123,10,Lando,+1.966,00:01:03
123,11,Esteban,- -,00:01:03
123,12,Sebastian,- -,00:01:03
123,13,Carlos,- -,00:01:03
123,14,Romain,- -,00:01:03
123,15,George,- -,00:01:03
123,16,Daniil,- -,00:01:03
123,17,Kevin,- -,00:01:03
123,18,Nicholas,- -,00:01:03
123,19,Antonio,- -,00:01:03
123,20,Kimi,- -,00:01:03
124,1,Lewis,1:25.284,00:01:00
124,2,Valtteri,+0.116,00:01:00
124,3,Daniel,+1.013,00:01:00
124,4,Nico,+1.132,00:01:00
124,5,Max,+1.148,00:01:00
124,6,Alexander,+1.489,00:01:00
124,7,Charles,+1.525,00:01:00
124,8,Lance,+1.612,00:01:00
124,9,Pierre,+1.872,00:01:00
124,10,Lando,+1.966,00:01:00
124,11,Esteban,- -,00:01:00
124,12,Sebastian,- -,00:01:00
124,13,Carlos,- -,00:01:00
124,14,Romain,- -,00:01:00
124,15,George,- -,00:01:00
124,16,Daniil,- -,00:01:00
124,17,Kevin,- -,00:01:00
124,18,Nicholas,- -,00:01:00
124,19,Antonio,- -,00:01:00
124,20,Kimi,- -,00:01:00
125,1,Lewis,1:25.284,00:00:57
125,2,Valtteri,+0.116,00:00:57
125,3,Daniel,+1.013,00:00:57
125,4,Nico,+1.132,00:00:57
125,5,Max,+1.148,00:00:57
125,6,Alexander,+1.489,00:00:57
125,7,Charles,+1.525,00:00:57
125,8,Lance,+1.612,00:00:57
125,9,Pierre,+1.872,00:00:57
125,10,Lando,+1.966,00:00:57
125,11,Esteban,- -,00:00:57
125,12,Sebastian,- -,00:00:57
125,13,Carlos,- -,00:00:57
125,14,Romain,- -,00:00:57
125,15,George,- -,00:00:57
125,16,Daniil,- -,00:00:57
125,17,Kevin,- -,00:00:57
125,18,Nicholas,- -,00:00:57
125,19,Antonio,- -,00:00:57
125,20,Kimi,- -,00:00:57
126,1,Lewis,1:25.284,00:00:54
126,2,Valtteri,+0.116,00:00:54
126,3,Daniel,+1.013,00:00:54
126,4,Nico,+1.132,00:00:54
126,5,Max,+1.148,00:00:54
126,6,Alexander,+1.489,00:00:54
126,7,Charles,+1.525,00:00:54
126,8,Lance,+1.612,00:00:54
126,9,Pierre,+1.872,00:00:54
126,10,Lando,+1.966,00:00:54
126,11,Esteban,- -,00:00:54
126,12,Sebastian,- -,00:00:54
126,13,Carlos,- -,00:00:54
126,14,Romain,- -,00:00:54
126,15,George,- -,00:00:54
126,16,Daniil,- -,00:00:54
126,17,Kevin,- -,00:00:54
126,18,Nicholas,- -,00:00:54
126,19,Antonio,- -,00:00:54
126,20,Kimi,- -,00:00:54
127,1,Lewis,1:25.284,00:00:51
127,2,Valtteri,+0.116,00:00:51
127,3,Daniel,+1.013,00:00:51
127,4,Nico,+1.132,00:00:51
127,5,Max,+1.148,00:00:51
127,6,Alexander,+1.489,00:00:51
127,7,Charles,+1.525,00:00:51
127,8,Lance,+1.612,00:00:51
127,9,Pierre,+1.872,00:00:51
127,10,Lando,+1.966,00:00:51
127,11,Esteban,- -,00:00:51
127,12,Sebastian,- -,00:00:51
127,13,Carlos,- -,00:00:51
127,14,Romain,- -,00:00:51
127,15,George,- -,00:00:51
127,16,Daniil,- -,00:00:51
127,17,Kevin,- -,00:00:51
127,18,Nicholas,- -,00:00:51
127,19,Antonio,- -,00:00:51
127,20,Kimi,- -,00:00:51
128,1,Lewis,1:25.284,00:00:48
128,2,Valtteri,+0.116,00:00:48
128,3,Daniel,+1.013,00:00:48
128,4,Nico,+1.132,00:00:48
128,5,Max,+1.148,00:00:48
128,6,Alexander,+1.489,00:00:48
128,7,Charles,+1.525,00:00:48
128,8,Lance,+1.612,00:00:48
128,9,Pierre,+1.872,00:00:48
128,10,Lando,+1.966,00:00:48
128,11,Esteban,- -,00:00:48
128,12,Sebastian,- -,00:00:48
128,13,Carlos,- -,00:00:48
128,14,Romain,- -,00:00:48
128,15,George,- -,00:00:48
128,16,Daniil,- -,00:00:48
128,17,Kevin,- -,00:00:48
128,18,Nicholas,- -,00:00:48
128,19,Antonio,- -,00:00:48
128,20,Kimi,- -,00:00:48
129,1,Lewis,1:25.284,00:00:45
129,2,Valtteri,+0.116,00:00:45
129,3,Daniel,+1.013,00:00:45
129,4,Nico,+1.132,00:00:45
129,5,Max,+1.148,00:00:45
129,6,Alexander,+1.489,00:00:45
129,7,Charles,+1.525,00:00:45
129,8,Lance,+1.612,00:00:45
129,9,Pierre,+1.872,00:00:45
129,10,Lando,+1.966,00:00:45
129,11,Esteban,- -,00:00:45
129,12,Sebastian,- -,00:00:45
129,13,Carlos,- -,00:00:45
129,14,Romain,- -,00:00:45
129,15,George,- -,00:00:45
129,16,Daniil,- -,00:00:45
129,17,Kevin,- -,00:00:45
129,18,Nicholas,- -,00:00:45
129,19,Antonio,- -,00:00:45
129,20,Kimi,- -,00:00:45
130,1,Lewis,1:25.284,00:00:41
130,2,Valtteri,+0.116,00:00:41
130,3,Daniel,+1.013,00:00:41
130,4,Nico,+1.132,00:00:41
130,5,Max,+1.148,00:00:41
130,6,Alexander,+1.489,00:00:41
130,7,Charles,+1.525,00:00:41
130,8,Lance,+1.612,00:00:41
130,9,Pierre,+1.872,00:00:41
130,10,Lando,+1.966,00:00:41
130,11,Esteban,- -,00:00:41
130,12,Sebastian,- -,00:00:41
130,13,Carlos,- -,00:00:41
130,14,Romain,- -,00:00:41
130,15,George,- -,00:00:41
130,16,Daniil,- -,00:00:41
130,17,Kevin,- -,00:00:41
130,18,Nicholas,- -,00:00:41
130,19,Antonio,- -,00:00:41
130,20,Kimi,- -,00:00:41
131,1,Lewis,1:25.284,00:00:38
131,2,Valtteri,+0.116,00:00:38
131,3,Daniel,+1.013,00:00:38
131,4,Nico,+1.132,00:00:38
131,5,Max,+1.148,00:00:38
131,6,Alexander,+1.489,00:00:38
131,7,Charles,+1.525,00:00:38
131,8,Lance,+1.612,00:00:38
131,9,Pierre,+1.872,00:00:38
131,10,Lando,+1.966,00:00:38
131,11,Esteban,- -,00:00:38
131,12,Sebastian,- -,00:00:38
131,13,Carlos,- -,00:00:38
131,14,Romain,- -,00:00:38
131,15,George,- -,00:00:38
131,16,Daniil,- -,00:00:38
131,17,Kevin,- -,00:00:38
131,18,Nicholas,- -,00:00:38
131,19,Antonio,- -,00:00:38
131,20,Kimi,- -,00:00:38
132,1,Lewis,1:25.284,00:00:35
132,2,Valtteri,+0.116,00:00:35
132,3,Daniel,+1.013,00:00:35
132,4,Nico,+1.132,00:00:35
132,5,Max,+1.148,00:00:35
132,6,Alexander,+1.489,00:00:35
132,7,Charles,+1.525,00:00:35
132,8,Lance,+1.612,00:00:35
132,9,Pierre,+1.872,00:00:35
132,10,Lando,+1.966,00:00:35
132,11,Esteban,- -,00:00:35
132,12,Sebastian,- -,00:00:35
132,13,Carlos,- -,00:00:35
132,14,Romain,- -,00:00:35
132,15,George,- -,00:00:35
132,16,Daniil,- -,00:00:35
132,17,Kevin,- -,00:00:35
132,18,Nicholas,- -,00:00:35
132,19,Antonio,- -,00:00:35
132,20,Kimi,- -,00:00:35
133,1,Lewis,1:25.284,00:00:32
133,2,Valtteri,+0.116,00:00:32
133,3,Daniel,+1.013,00:00:32
133,4,Nico,+1.132,00:00:32
133,5,Max,+1.148,00:00:32
133,6,Alexander,+1.489,00:00:32
133,7,Charles,+1.525,00:00:32
133,8,Lance,+1.612,00:00:32
133,9,Pierre,+1.872,00:00:32
133,10,Lando,+1.966,00:00:32
133,11,Esteban,- -,00:00:32
133,12,Sebastian,- -,00:00:32
133,13,Carlos,- -,00:00:32
133,14,Romain,- -,00:00:32
133,15,George,- -,00:00:32
133,16,Daniil,- -,00:00:32
133,17,Kevin,- -,00:00:32
133,18,Nicholas,- -,00:00:32
133,19,Antonio,- -,00:00:32
133,20,Kimi,- -,00:00:32
134,1,Lewis,1:25.284,00:00:29
134,2,Valtteri,+0.116,00:00:29
134,3,Daniel,+1.013,00:00:29
134,4,Nico,+1.132,00:00:29
134,5,Max,+1.148,00:00:29
134,6,Alexander,+1.489,00:00:29
134,7,Charles,+1.525,00:00:29
134,8,Lance,+1.612,00:00:29
134,9,Pierre,+1.872,00:00:29
134,10,Lando,+1.966,00:00:29
134,11,Esteban,- -,00:00:29
134,12,Sebastian,- -,00:00:29
134,13,Carlos,- -,00:00:29
134,14,Romain,- -,00:00:29
134,15,George,- -,00:00:29
134,16,Daniil,- -,00:00:29
134,17,Kevin,- -,00:00:29
134,18,Nicholas,- -,00:00:29
134,19,Antonio,- -,00:00:29
134,20,Kimi,- -,00:00:29
135,1,Lewis,1:25.284,00:00:26
135,2,Valtteri,+0.116,00:00:26
135,3,Daniel,+1.013,00:00:26
135,4,Nico,+1.132,00:00:26
135,5,Max,+1.148,00:00:26
135,6,Alexander,+1.489,00:00:26
135,7,Charles,+1.525,00:00:26
135,8,Lance,+1.612,00:00:26
135,9,Pierre,+1.872,00:00:26
135,10,Lando,+1.966,00:00:26
135,11,Esteban,- -,00:00:26
135,12,Sebastian,- -,00:00:26
135,13,Carlos,- -,00:00:26
135,14,Romain,- -,00:00:26
135,15,George,- -,00:00:26
135,16,Daniil,- -,00:00:26
135,17,Kevin,- -,00:00:26
135,18,Nicholas,- -,00:00:26
135,19,Antonio,- -,00:00:26
135,20,Kimi,- -,00:00:26
136,1,Lewis,1:25.284,00:00:23
136,2,Valtteri,+0.116,00:00:23
136,3,Daniel,+1.013,00:00:23
136,4,Nico,+1.132,00:00:23
136,5,Max,+1.148,00:00:23
136,6,Alexander,+1.489,00:00:23
136,7,Charles,+1.525,00:00:23
136,8,Lance,+1.612,00:00:23
136,9,Pierre,+1.872,00:00:23
136,10,Lando,+1.966,00:00:23
136,11,Esteban,- -,00:00:23
136,12,Sebastian,- -,00:00:23
136,13,Carlos,- -,00:00:23
136,14,Romain,- -,00:00:23
136,15,George,- -,00:00:23
136,16,Daniil,- -,00:00:23
136,17,Kevin,- -,00:00:23
136,18,Nicholas,- -,00:00:23
136,19,Antonio,- -,00:00:23
136,20,Kimi,- -,00:00:23
137,1,Lewis,1:25.284,00:00:19
137,2,Valtteri,+0.116,00:00:19
137,3,Daniel,+1.013,00:00:19
137,4,Nico,+1.132,00:00:19
137,5,Max,+1.148,00:00:19
137,6,Alexander,+1.489,00:00:19
137,7,Charles,+1.525,00:00:19
137,8,Lance,+1.612,00:00:19
137,9,Pierre,+1.872,00:00:19
137,10,Lando,+1.966,00:00:19
137,11,Esteban,- -,00:00:19
137,12,Sebastian,- -,00:00:19
137,13,Carlos,- -,00:00:19
137,14,Romain,- -,00:00:19
137,15,George,- -,00:00:19
137,16,Daniil,- -,00:00:19
137,17,Kevin,- -,00:00:19
137,18,Nicholas,- -,00:00:19
137,19,Antonio,- -,00:00:19
137,20,Kimi,- -,00:00:19
138,1,Lewis,1:25.284,00:00:17
138,2,Valtteri,+0.116,00:00:17
138,3,Daniel,+1.013,00:00:17
138,4,Nico,+1.132,00:00:17
138,5,Max,+1.148,00:00:17
138,6,Alexander,+1.489,00:00:17
138,7,Charles,+1.525,00:00:17
138,8,Lance,+1.612,00:00:17
138,9,Pierre,+1.872,00:00:17
138,10,Lando,+1.966,00:00:17
138,11,Esteban,- -,00:00:17
138,12,Sebastian,- -,00:00:17
138,13,Carlos,- -,00:00:17
138,14,Romain,- -,00:00:17
138,15,George,- -,00:00:17
138,16,Daniil,- -,00:00:17
138,17,Kevin,- -,00:00:17
138,18,Nicholas,- -,00:00:17
138,19,Antonio,- -,00:00:17
138,20,Kimi,- -,00:00:17
139,1,Lewis,1:25.217,00:00:14
139,2,Valtteri,+0.183,00:00:14
139,3,Daniel,+1.080,00:00:14
139,4,Nico,+1.199,00:00:14
139,5,Max,+1.215,00:00:14
139,6,Alexander,+1.556,00:00:14
139,7,Charles,+1.592,00:00:14
139,8,Lance,+1.679,00:00:14
139,9,Pierre,+1.939,00:00:14
139,10,Lando,+2.033,00:00:14
139,11,Esteban,- -,00:00:14
139,12,Sebastian,- -,00:00:14
139,13,Carlos,- -,00:00:14
139,14,Romain,- -,00:00:14
139,15,George,- -,00:00:14
139,16,Daniil,- -,00:00:14
139,17,Kevin,- -,00:00:14
139,18,Nicholas,- -,00:00:14
139,19,Antonio,- -,00:00:14
139,20,Kimi,- -,00:00:14
140,1,Lewis,1:25.217,00:00:11
140,2,Valtteri,+0.183,00:00:11
140,3,Daniel,+1.080,00:00:11
140,4,Nico,+1.199,00:00:11
140,5,Max,+1.215,00:00:11
140,6,Alexander,+1.556,00:00:11
140,7,Charles,+1.592,00:00:11
140,8,Lance,+1.679,00:00:11
140,9,Pierre,+1.939,00:00:11
140,10,Lando,+2.033,00:00:11
140,11,Esteban,- -,00:00:11
140,12,Sebastian,- -,00:00:11
140,13,Carlos,- -,00:00:11
140,14,Romain,- -,00:00:11
140,15,George,- -,00:00:11
140,16,Daniil,- -,00:00:11
140,17,Kevin,- -,00:00:11
140,18,Nicholas,- -,00:00:11
140,19,Antonio,- -,00:00:11
140,20,Kimi,- -,00:00:11
141,1,Lewis,1:25.217,00:00:08
141,2,Valtteri,+0.183,00:00:08
141,3,Daniel,+1.080,00:00:08
141,4,Nico,+1.262,00:00:08
141,5,Max,+1.278,00:00:08
141,6,Alexander,+1.619,00:00:08
141,7,Charles,+1.655,00:00:08
141,8,Lance,+1.742,00:00:08
141,9,Pierre,+2.002,00:00:08
141,10,Lando,+2.096,00:00:08
141,11,Esteban,- -,00:00:08
141,12,Sebastian,- -,00:00:08
141,13,Carlos,- -,00:00:08
141,14,Romain,- -,00:00:08
141,15,George,- -,00:00:08
141,16,Daniil,- -,00:00:08
141,17,Kevin,- -,00:00:08
141,18,Nicholas,- -,00:00:08
141,19,Antonio,- -,00:00:08
141,20,Kimi,- -,00:00:08
142,1,Valtteri,1:25.154,00:00:04
142,2,Lewis,+0.063,00:00:04
142,3,Daniel,+1.143,00:00:04
142,4,Nico,+1.262,00:00:04
142,5,Max,+1.278,00:00:04
142,6,Alexander,+1.619,00:00:04
142,7,Charles,+1.655,00:00:04
142,8,Lance,+1.742,00:00:04
142,9,Pierre,+2.002,00:00:04
142,10,Lando,+2.096,00:00:04
142,11,Esteban,- -,00:00:04
142,12,Sebastian,- -,00:00:04
142,13,Carlos,- -,00:00:04
142,14,Romain,- -,00:00:04
142,15,George,- -,00:00:04
142,16,Daniil,- -,00:00:04
142,17,Kevin,- -,00:00:04
142,18,Nicholas,- -,00:00:04
142,19,Antonio,- -,00:00:04
142,20,Kimi,- -,00:00:04
143,1,Valtteri,1:25.154,00:00:02
143,2,Lewis,+0.063,00:00:02
143,3,Daniel,+1.143,00:00:02
143,4,Nico,+1.262,00:00:02
143,5,Max,+1.278,00:00:02
143,6,Alexander,+1.619,00:00:02
143,7,Charles,+1.655,00:00:02
143,8,Lance,+1.742,00:00:02
143,9,Pierre,+2.002,00:00:02
143,10,Lando,+2.096,00:00:02
143,11,Esteban,- -,00:00:02
143,12,Sebastian,- -,00:00:02
143,13,Carlos,- -,00:00:02
143,14,Romain,- -,00:00:02
143,15,George,- -,00:00:02
143,16,Daniil,- -,00:00:02
143,17,Kevin,- -,00:00:02
143,18,Nicholas,- -,00:00:02
143,19,Antonio,- -,00:00:02
143,20,Kimi,- -,00:00:02
144,1,Valtteri,1:25.154,
144,2,Lewis,+0.063,
144,3,Daniel,+1.143,
144,4,Nico,+1.262,
144,5,Max,+1.278,
144,6,Alexander,+1.619,
144,7,Charles,+1.655,
144,8,Lance,+1.742,
144,9,Pierre,+2.002,
144,10,Lando,+2.096,
144,11,Esteban,- -,
144,12,Sebastian,- -,
144,13,Carlos,- -,
144,14,Romain,- -,
144,15,George,- -,
144,16,Daniil,- -,
144,17,Kevin,- -,
144,18,Nicholas,- -,
144,19,Antonio,- -,
144,20,Kimi,- -,
145,1,Valtteri,1:25.154,
145,2,Lewis,+0.063,
145,3,Daniel,+1.143,
145,4,Nico,+1.262,
145,5,Max,+1.278,
145,6,Alexander,+1.380,
145,7,Lando,+1.619,
145,8,Charles,+1.624,
145,9,Lance,+1.655,
145,10,Pierre,+1.742,
145,11,Esteban,- -,
145,12,Sebastian,- -,
145,13,Carlos,- -,
145,14,Romain,- -,
145,15,George,- -,
145,16,Daniil,- -,
145,17,Kevin,- -,
145,18,Nicholas,- -,
145,19,Antonio,- -,
145,20,Kimi,- -,
146,1,Valtteri,1:25.154,
146,2,Lewis,+0.063,
146,3,Daniel,+1.143,
146,4,Nico,+1.262,
146,5,Max,+1.278,
146,6,Pierre,+1.380,
146,7,Alexander,+1.619,
146,8,Lando,+1.624,
146,9,Charles,+1.655,
146,10,Lance,+1.742,
146,11,Esteban,- -,
146,12,Sebastian,- -,
146,13,Carlos,- -,
146,14,Romain,- -,
146,15,George,- -,
146,16,Daniil,- -,
146,17,Kevin,- -,
146,18,Nicholas,- -,
146,19,Antonio,- -,
146,20,Kimi,- -,
147,1,Valtteri,1:25.154,
147,2,Lewis,+0.063,
147,3,Daniel,+1.143,
147,4,Nico,+1.262,
147,5,Max,+1.278,
147,6,Pierre,+1.380,
147,7,Alexander,+1.619,
147,8,Lando,+1.624,
147,9,Charles,+1.655,
147,10,Lance,+1.742,
147,11,Esteban,- -,
147,12,Sebastian,- -,
147,13,Carlos,- -,
147,14,Romain,- -,
147,15,George,- -,
147,16,Daniil,- -,
147,17,Kevin,- -,
147,18,Nicholas,- -,
147,19,Antonio,- -,
147,20,Kimi,- -,
148,1,Valtteri,1:25.154,
148,2,Lewis,+0.063,
148,3,Daniel,+1.143,
148,4,Nico,+1.262,
148,5,Max,+1.278,
148,6,Pierre,+1.380,
148,7,Charles,+1.460,
148,8,Alexander,+1.619,
148,9,Lando,+1.624,
148,10,Lance,+1.742,
148,11,Esteban,- -,
148,12,Sebastian,- -,
148,13,Carlos,- -,
148,14,Romain,- -,
148,15,George,- -,
148,16,Daniil,- -,
148,17,Kevin,- -,
148,18,Nicholas,- -,
148,19,Antonio,- -,
148,20,Kimi,- -,
149,1,Valtteri,1:25.154,
149,2,Lewis,+0.063,
149,3,Daniel,+1.143,
149,4,Nico,+1.262,
149,5,Max,+1.278,
149,6,Pierre,+1.380,
149,7,Charles,+1.460,
149,8,Alexander,+1.619,
149,9,Lando,+1.624,
149,10,Lance,+1.742,
149,11,Esteban,- -,
149,12,Sebastian,- -,
149,13,Carlos,- -,
149,14,Romain,- -,
149,15,George,- -,
149,16,Daniil,- -,
149,17,Kevin,- -,
149,18,Nicholas,- -,
149,19,Antonio,- -,
149,20,Kimi,- -,
150,1,Valtteri,1:25.154,
150,2,Lewis,+0.063,
150,3,Nico,+0.928,
150,4,Daniel,+1.143,
150,5,Max,+1.278,
150,6,Pierre,+1.380,
150,7,Charles,+1.460,
150,8,Alexander,+1.619,
150,9,Lando,+1.624,
150,10,Lance,+1.742,
150,11,Esteban,- -,
150,12,Sebastian,- -,
150,13,Carlos,- -,
150,14,Romain,- -,
150,15,George,- -,
150,16,Daniil,- -,
150,17,Kevin,- -,
150,18,Nicholas,- -,
150,19,Antonio,- -,
150,20,Kimi,- -,
151,1,Valtteri,1:25.154,
151,2,Lewis,+0.063,
151,3,Nico,+0.928,
151,4,Daniel,+1.143,
151,5,Max,+1.274,
151,6,Pierre,+1.278,
151,7,Charles,+1.380,
151,8,Alexander,+1.460,
151,9,Lando,+1.619,
151,10,Lance,+1.624,
151,11,Esteban,- -,
151,12,Sebastian,- -,
151,13,Carlos,- -,
151,14,Romain,- -,
151,15,George,- -,
151,16,Daniil,- -,
151,17,Kevin,- -,
151,18,Nicholas,- -,
151,19,Antonio,- -,
151,20,Kimi,- -,
152,1,Valtteri,1:25.154,
152,2,Lewis,+0.063,
152,3,Nico,+0.928,
152,4,Daniel,+1.143,
152,5,Lance,+1.274,
152,6,Max,+1.278,
152,7,Pierre,+1.380,
152,8,Charles,+1.460,
152,9,Alexander,+1.515,
152,10,Lando,+1.624,
152,11,Esteban,- -,
152,12,Sebastian,- -,
152,13,Carlos,- -,
152,14,Romain,- -,
152,15,George,- -,
152,16,Daniil,- -,
152,17,Kevin,- -,
152,18,Nicholas,- -,
152,19,Antonio,- -,
152,20,Kimi,- -,
153,1,Valtteri,1:25.154,
153,2,Lewis,+0.063,
153,3,Nico,+0.928,
153,4,Daniel,+1.022,
153,5,Lance,+1.143,
153,6,Max,+1.274,
153,7,Pierre,+1.380,
153,8,Charles,+1.460,
153,9,Alexander,+1.515,
153,10,Lando,+1.624,
153,11,Esteban,- -,
153,12,Sebastian,- -,
153,13,Carlos,- -,
153,14,Romain,- -,
153,15,George,- -,
153,16,Daniil,- -,
153,17,Kevin,- -,
153,18,Nicholas,- -,
153,19,Antonio,- -,
153,20,Kimi,- -,
154,1,Valtteri,1:25.154,
154,2,Lewis,+0.063,
154,3,Nico,+0.928,
154,4,Max,+1.022,
154,5,Daniel,+1.143,
154,6,Lance,+1.274,
154,7,Pierre,+1.380,
154,8,Charles,+1.460,
154,9,Alexander,+1.515,
154,10,Lando,+1.624,
154,11,Esteban,- -,
154,12,Sebastian,- -,
154,13,Carlos,- -,
154,14,Romain,- -,
154,15,George,- -,
154,16,Daniil,- -,
154,17,Kevin,- -,
154,18,Nicholas,- -,
154,19,Antonio,- -,
154,20,Kimi,- -,
155,1,Valtteri,1:25.154,
155,2,Lewis,+0.063,
155,3,Nico,+0.928,
155,4,Max,+1.022,
155,5,Daniel,+1.143,
155,6,Lance,+1.274,
155,7,Pierre,+1.380,
155,8,Charles,+1.460,
155,9,Alexander,+1.515,
155,10,Lando,+1.624,
155,11,Esteban,- -,
155,12,Sebastian,- -,
155,13,Carlos,- -,
155,14,Romain,- -,
155,15,George,- -,
155,16,Daniil,- -,
155,17,Kevin,- -,
155,18,Nicholas,- -,
155,19,Antonio,- -,
155,20,Kimi,- -,
156,1,Valtteri,1:25.154,
156,2,Lewis,+0.063,
156,3,Nico,+0.928,
156,4,Max,+1.022,
156,5,Daniel,+1.143,
156,6,Lance,+1.274,
156,7,Pierre,+1.380,
156,8,Charles,+1.460,
156,9,Alexander,+1.515,
156,10,Lando,+1.624,
156,11,Esteban,- -,
156,12,Sebastian,- -,
156,13,Carlos,- -,
156,14,Romain,- -,
156,15,George,- -,
156,16,Daniil,- -,
156,17,Kevin,- -,
156,18,Nicholas,- -,
156,19,Antonio,- -,
156,20,Kimi,- -,
157,1,Valtteri,1:25.154,
157,2,Lewis,+0.063,
157,3,Nico,+0.928,
157,4,Max,+1.022,
157,5,Daniel,+1.143,
157,6,Lance,+1.274,
157,7,Pierre,+1.380,
157,8,Charles,+1.460,
157,9,Alexander,+1.515,
157,10,Lando,+1.624,
157,11,Esteban,- -,
157,12,Sebastian,- -,
157,13,Carlos,- -,
157,14,Romain,- -,
157,15,George,- -,
157,16,Daniil,- -,
157,17,Kevin,- -,
157,18,Nicholas,- -,
157,19,Antonio,- -,
157,20,Kimi,- -,
158,1,Valtteri,1:25.154,
158,2,Lewis,+0.063,
158,3,Nico,+0.928,
158,4,Max,+1.022,
158,5,Daniel,+1.143,
158,6,Lance,+1.274,
158,7,Pierre,+1.380,
158,8,Charles,+1.460,
158,9,Alexander,+1.515,
158,10,Lando,+1.624,
158,11,Esteban,- -,
158,12,Sebastian,- -,
158,13,Carlos,- -,
158,14,Romain,- -,
158,15,George,- -,
158,16,Daniil,- -,
158,17,Kevin,- -,
158,18,Nicholas,- -,
158,19,Antonio,- -,
158,20,Kimi,- -,
159,1,Valtteri,1:25.154,
159,2,Lewis,+0.063,
159,3,Nico,+0.928,
159,4,Max,+1.022,
159,5,Daniel,+1.143,
159,6,Lance,+1.274,
159,7,Pierre,+1.380,
159,8,Charles,+1.460,
159,9,Alexander,+1.515,
159,10,Lando,+1.624,
159,11,Esteban,- -,
159,12,Sebastian,- -,
159,13,Carlos,- -,
159,14,Romain,- -,
159,15,George,- -,
159,16,Daniil,- -,
159,17,Kevin,- -,
159,18,Nicholas,- -,
159,19,Antonio,- -,
159,20,Kimi,- -,
160,1,Valtteri,1:25.154,
160,2,Lewis,+0.063,
160,3,Nico,+0.928,
160,4,Max,+1.022,
160,5,Daniel,+1.143,
160,6,Lance,+1.274,
160,7,Pierre,+1.380,
160,8,Charles,+1.460,
160,9,Alexander,+1.515,
160,10,Lando,+1.624,
160,11,Esteban,- -,
160,12,Sebastian,- -,
160,13,Carlos,- -,
160,14,Romain,- -,
160,15,George,- -,
160,16,Daniil,- -,
